model,p,algo,time,epc
SW,0.7,Greedy GNN,0.6564125760014576,12480.6213
SW,0.7,Greedy GNN + Local Search,728.4940041940026,10297.6704
SW,0.8,Degree-based,0.0652953440003329,14792.2362
SW,0.8,Betweenness,0.0992534709985193,14598.1125
SW,0.8,PageRank,0.0615443399983632,14447.601
SW,0.8,Greedy,4.010173697999562,14129.8083
SW,0.8,Greedy + Local Search,479.7142826659983,12394.1988
SW,0.8,Greedy with MIS,0.7262620519995835,14358.2895
SW,0.8,Greedy with MIS + Local Search,833.5935653919996,11122.6995
SW,0.8,GNN (1 shot),0.1063999980033258,14414.1408
SW,0.8,GNN (1 shot) + Local Search,697.769364562002,12344.1939
SW,0.8,Greedy GNN,0.6470768159997533,14201.2395
SW,0.8,Greedy GNN + Local Search,774.1496144090015,11727.3726
SW,0.9,Degree-based,0.0603717570011212,15576.7194
SW,0.9,Betweenness,0.0914316210000834,15456.7179
SW,0.9,PageRank,0.0572040719998767,15261.9282
SW,0.9,Greedy,6.036252603000321,14237.6841
SW,0.9,Greedy + Local Search,880.3058843440012,11638.6119
SW,0.9,Greedy with MIS,2.10625197400077,15192.4572
SW,0.9,Greedy with MIS + Local Search,874.8467260039997,11906.5122
SW,0.9,GNN (1 shot),0.1019147839979268,15184.1214
SW,0.9,GNN (1 shot) + Local Search,643.3354900659979,12473.6598
SW,0.9,Greedy GNN,0.6427807889995165,15008.2353
SW,0.9,Greedy GNN + Local Search,764.887324940999,11649.1131
SW,1.0,Degree-based,0.0529172150017984,15926.4432
SW,1.0,Betweenness,0.0792451720008102,15933.492
SW,1.0,PageRank,0.0434427299987874,15574.8384
SW,1.0,Greedy,43.27804427099909,15750.6282
SW,1.0,Greedy + Local Search,824.2716320859981,12423.6009
SW,1.0,Greedy with MIS,0.6400599409998904,15934.4532
SW,1.0,Greedy with MIS + Local Search,302.8951531350003,14879.2482
SW,1.0,GNN (1 shot),0.0919684010004857,15577.056
SW,1.0,GNN (1 shot) + Local Search,409.6045395649999,13373.613
SW,1.0,Greedy GNN,0.6296347150018846,15403.5
SW,1.0,Greedy GNN + Local Search,536.6289093779997,12824.8434
